CustomerID,FirstName,MiddleName,LastName,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
14243,Gregory,R,Winston,Oregon City,Oregon,United States,97045,446-555-0154,04/04/1942,Bachelors ,Management,F,S,1,2,0,5,103424
14244,Jennifer,B,Griffin,Metchosin,British Columbia,Canada,V9,210-555-0123,11/03/1942,Bachelors ,Management,F,M,1,2,0,5,105973
14246,Devin,A,Garcia,Glendale,California,United States,91203,283-555-0179,07/03/1942,Bachelors ,Management,M,S,1,2,0,5,120642
14247,Hunter,L,Allen,Spokane,Washington,United States,99202,241-555-0129,27/02/1942,Bachelors ,Management,M,M,1,2,0,5,125270
14248,Misty,A,Tang,Bellflower,California,United States,90706,498-555-0141,02/03/1942,Graduate Degree,Management,F,M,1,3,3,3,114646
14249,Eduardo,J,Thomas,National City,California,United States,91950,493-555-0188,09/01/1942,Graduate Degree,Management,M,M,1,2,4,4,181456
14250,Adam,A,Collins,Concord,California,United States,94519,502-555-0184,03/08/1942,Bachelors ,Management,M,S,0,4,3,3,162502
14251,Alex,,Brooks,Santa Cruz,California,United States,95062,488-555-0151,22/08/1942,Graduate Degree,Management,M,M,1,2,3,3,169308
14253,Eduardo,,Scott,Burbank,California,United States,91502,523-555-0146,20/10/1943,Bachelors ,Management,M,S,1,2,4,4,158033
14254,Tabitha,L,Gill,Bellflower,California,United States,90706,836-555-0136,01/09/1943,Bachelors ,Management,F,M,0,2,4,4,140677
14255,Jonathan,L,Jackson,Bothell,Washington,United States,98011,674-555-0110,26/02/1943,Bachelors ,Management,M,S,1,3,4,4,172254
14256,Elizabeth,,Robinson,Lynnwood,Washington,United States,98036,314-555-0155,17/05/1943,Graduate Degree,Management,F,S,0,2,3,3,141307
14257,James,,Carter,National City,California,United States,91950,311-555-0117,01/02/1943,Graduate Degree,Management,M,M,1,2,3,3,180430
14258,Haley,,Foster,San Carlos,California,United States,94070,479-555-0116,18/07/1944,Bachelors ,Management,F,S,1,2,0,4,79529
14259,Antonio,D,Flores,Melton,Victoria,Australia,3337,1 (11) 500 555-0129,03/03/1953,Partial College,Skilled Manual,M,S,1,2,0,3,58419
14260,Frank,M,Ruiz,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0164,10/12/1953,Partial College,Skilled Manual,M,S,1,2,0,3,59268
14261,Meredith,S,Subram,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0118,13/02/1953,Graduate Degree,Management,F,S,1,2,0,2,93865
14262,Jon,L,He,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0153,11/11/1953,Graduate Degree,Management,M,M,1,2,0,2,105368
14263,Nina,L,Lal,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0145,24/02/1954,Partial College,Skilled Manual,F,S,1,2,0,2,97387
14264,Karl,R,Lal,Seaford,Victoria,Australia,3198,1 (11) 500 555-0112,08/02/1954,Partial College,Skilled Manual,M,S,0,2,0,2,101178
14265,Garrett,J,Bell,Shawnee,British Columbia,Canada,V8Z 4N5,394-555-0194,17/03/1975,Partial College,Skilled Manual,M,S,1,2,0,0,46607
14266,Cory,J,Patel,Bellingham,Washington,United States,98225,498-555-0150,27/05/1975,Partial College,Skilled Manual,M,M,1,2,0,0,55112
14267,Lauren,I,Wood,Corvallis,Oregon,United States,97330,381-555-0117,13/09/1975,Partial College,Skilled Manual,F,S,0,2,0,0,65171
14268,Isabella,,Roberts,Beverly Hills,California,United States,90210,100-555-0115,17/02/1975,High School,Skilled Manual,F,S,1,2,0,0,48360
14269,Tony,M,She,Beverly Hills,California,United States,90210,127-555-0152,19/11/1975,High School,Skilled Manual,M,M,1,2,0,0,60623
14270,James,F,Ross,La Jolla,California,United States,92806,154-555-0163,25/01/1975,Partial College,Skilled Manual,M,S,0,2,0,0,86475
14271,Lucas,,Wright,Spokane,Washington,United States,99202,649-555-0138,03/03/1974,High School,Skilled Manual,M,M,1,2,0,0,66780
14272,Sydney,,Ward,Puyallup,Washington,United States,98371,618-555-0128,03/03/1974,High School,Skilled Manual,F,S,0,2,0,0,52507
14273,Angel,,Parker,San Gabriel,California,United States,91776,815-555-0120,05/05/1973,Partial College,Skilled Manual,M,S,0,2,0,0,87044
14274,Edward,D,Williams,Royal Oak,British Columbia,Canada,V8X,483-555-0139,09/07/1976,Partial College,Professional,M,M,1,2,0,0,91861
14275,Arthur,,Prasad,Findon,South Australia,Australia,5023,1 (11) 500 555-0113,02/02/1955,High School,Skilled Manual,M,S,1,2,0,2,103727
14276,Melody,H,Suarez,Townsville,Queensland,Australia,4810,1 (11) 500 555-0152,10/07/1955,High School,Skilled Manual,F,S,1,2,0,2,99880
14277,Jerry,C,She,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0129,27/04/1956,High School,Skilled Manual,M,S,0,2,0,2,86773
14278,Olivia,J,Sanchez,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0191,21/07/1958,Graduate Degree,Management,F,M,1,1,1,1,150348
14279,Taylor,,Barnes,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0147,04/08/1958,Graduate Degree,Management,F,M,1,2,1,1,153299
14280,Isaac,,Oliver,Bremerton,Washington,United States,98312,978-555-0173,15/02/1973,Bachelors ,Management,M,S,0,1,0,0,129237
14281,Daniel,K,Wilson,Vancouver,British Columbia,Canada,V7L 4J4,478-555-0188,06/07/1973,Bachelors ,Management,M,S,0,1,0,0,132547
14282,Brianna,H,Lewis,Newton,British Columbia,Canada,V2L3W8,108-555-0114,23/03/1974,High School,Professional,F,S,1,2,0,0,43370
14283,Seth,E,Simmons,Lake Oswego,Oregon,United States,97034,274-555-0175,08/10/1974,Partial College,Professional,M,S,0,2,0,0,99824
14284,Wyatt,M,Anderson,Sedro Woolley,Washington,United States,98284,276-555-0138,17/06/1974,Partial College,Professional,M,S,0,2,0,0,91215
14285,Taylor,J,Hughes,Burlingame,California,United States,94010,124-555-0194,04/12/1974,Partial College,Professional,F,S,0,2,0,0,75509
14286,Kristine,,Hernandez,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0140,12/04/1959,Bachelors ,Management,F,M,1,3,2,2,145713
14287,Derek,,Xie,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0162,27/08/1959,Graduate Degree,Management,M,S,1,1,0,0,186313
14288,Christina,M,Ramirez,El Cajon,California,United States,92020,628-555-0176,09/03/1966,Graduate Degree,Management,F,S,0,3,1,1,137567
14289,Jessica,,Martinez,Santa Cruz,California,United States,95062,901-555-0112,22/08/1966,Bachelors ,Management,F,S,0,2,0,0,139517
14291,Tyler,,White,Oak Bay,British Columbia,Canada,V8P,276-555-0179,20/08/1957,Partial High School,Skilled Manual,M,S,0,2,0,2,78639
14292,Isabella,,Ross,Concord,California,United States,94519,111-555-0122,28/09/1957,Partial High School,Skilled Manual,F,S,1,2,0,2,63712
14293,Kyle,S,Campbell,Daly City,California,United States,94015,372-555-0141,15/02/1957,High School,Professional,M,M,0,2,0,2,86412
14294,Steven,L,Gray,El Cajon,California,United States,92020,368-555-0133,22/11/1957,High School,Professional,M,M,0,2,0,2,88744
14295,Hannah,,Thomas,West Covina,California,United States,91791,514-555-0196,14/07/1957,High School,Professional,F,S,1,2,0,2,62075
14296,Benjamin,E,Russell,Beaverton,Oregon,United States,97005,810-555-0131,17/05/1957,High School,Professional,M,M,0,2,0,2,91628
14297,Kristin,,Raji,Bellflower,California,United States,90706,892-555-0121,12/01/1957,Partial College,Professional,F,M,1,0,2,3,78394
14298,Kaitlyn,R,Jenkins,Los Angeles,California,United States,90012,955-555-0128,14/07/1957,Partial College,Professional,F,M,1,0,2,3,76966
14299,Jermaine,A,Chandra,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0192,11/06/1967,Bachelors ,Professional,M,M,0,1,2,2,125879
14300,Colin,B,He,Seaford,Victoria,Australia,3198,1 (11) 500 555-0196,01/02/1967,Bachelors ,Professional,M,S,1,0,4,4,117681
14301,Ruben,B,Vazquez,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0162,17/03/1962,Partial College,Skilled Manual,M,M,1,1,0,1,86705
14302,April,,Beck,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0144,15/07/1962,Partial College,Skilled Manual,F,S,1,1,0,1,86357
14303,Briana,J,Ramos,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0174,20/06/1962,Bachelors ,Professional,F,M,1,1,0,1,73232
14304,Jacquelyn,,Jimenez,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0122,15/02/1962,Bachelors ,Professional,F,M,1,1,0,1,97651
14305,Brendan,L,Shen,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0162,11/07/1962,Bachelors ,Professional,M,M,1,1,0,1,116519
14306,Byron,,Ramos,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0192,08/05/1961,Partial College,Skilled Manual,M,M,1,1,0,1,88801
14307,Ross,E,Perez,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0198,05/06/1961,Partial College,Skilled Manual,M,M,1,1,0,1,92124
14308,Marie,A,Ramos,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0126,27/08/1966,Bachelors ,Professional,F,S,0,1,0,0,111414
14309,Orlando,,Sanz,Perth,South Australia,Australia,6006,1 (11) 500 555-0181,09/05/1966,Graduate Degree,Management,M,S,0,2,0,0,173268
14310,Jon,O,Zeng,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0166,22/07/1966,Graduate Degree,Management,M,S,0,2,0,0,187105
14311,Erik,M,Alvarez,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0110,14/04/1966,Graduate Degree,Management,M,S,0,3,0,0,187869
14315,Carl,,Chander,Townsville,Queensland,Australia,4810,1 (11) 500 555-0131,04/07/1964,Bachelors ,Professional,M,S,0,1,0,0,101738
14316,Leonard,,Anand,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0161,07/01/1962,Partial College,Skilled Manual,M,M,1,1,0,1,77679
14317,Steve,,Liang,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0138,22/08/1962,Bachelors ,Professional,M,S,1,2,4,5,100157
14318,Seth,R,Rogers,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0139,18/10/1962,Partial College,Skilled Manual,M,M,1,2,4,5,85400
14319,Renee,L,Sanz,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0165,25/12/1962,Partial College,Skilled Manual,F,M,1,2,4,5,56916
14320,Amy,,Hu,Perth,South Australia,Australia,6006,1 (11) 500 555-0146,04/02/1961,Partial College,Skilled Manual,F,M,1,3,4,5,73808
14321,Jackson,,Evans,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0136,26/10/1958,Bachelors ,Professional,M,M,1,2,4,5,133355
14322,Sydney,,Thomas,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0177,10/07/1958,Bachelors ,Management,F,S,1,1,0,2,107578
14323,Colin,,Tang,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0138,20/09/1957,Partial College,Skilled Manual,M,S,0,1,0,1,81976
14325,Crystal,L,Li,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0135,05/07/1957,Partial College,Skilled Manual,F,S,1,1,0,1,70846
14326,Joe,A,Perez,Townsville,Queensland,Australia,4810,1 (11) 500 555-0189,02/04/1957,Partial College,Skilled Manual,M,S,1,1,0,1,84651
14327,Kyle,B,Butler,Downey,California,United States,90241,781-555-0134,19/02/1976,High School,Skilled Manual,M,S,0,2,0,0,50127
14328,Andrea,L,Rogers,Shawnee,British Columbia,Canada,V9B 2C3,830-555-0152,08/08/1976,High School,Skilled Manual,F,S,0,2,0,0,51443
14329,Holly,,Sanchez,Burbank,California,United States,91502,617-555-0150,20/01/1976,High School,Skilled Manual,F,S,0,2,0,0,50175
14330,Matthew,,Harris,Sooke,British Columbia,Canada,V0,192-555-0119,05/10/1976,High School,Skilled Manual,M,M,1,2,0,0,59956
14331,Timothy,,Murphy,Milwaukie,Oregon,United States,97222,919-555-0148,24/02/1980,High School,Skilled Manual,M,S,1,2,0,0,49734
14332,Jade,I,Rogers,N. Vancouver,British Columbia,Canada,V7L 4J4,974-555-0128,21/04/1980,High School,Skilled Manual,F,S,0,2,0,0,39377
14333,Bobby,L,Suri,Bremerton,Washington,United States,98312,312-555-0136,04/04/1980,Partial High School,Clerical,M,S,0,2,0,0,44559
14334,Patrick,M,Murphy,Walla Walla,Washington,United States,99362,276-555-0144,25/07/1980,High School,Skilled Manual,M,M,0,2,0,0,58840
14335,Allison,L,Cox,Walla Walla,Washington,United States,99362,774-555-0160,13/09/1978,High School,Skilled Manual,F,M,1,2,0,0,48158
14336,Gabriel,,Baker,Beaverton,Oregon,United States,97005,952-555-0197,07/08/1978,High School,Skilled Manual,M,M,1,2,0,0,51920
14337,Olivia,,Coleman,Oregon City,Oregon,United States,97045,113-555-0111,01/03/1978,High School,Skilled Manual,F,S,0,2,0,0,50778
14339,Brandy,,Suri,Bellflower,California,United States,90706,121-555-0111,02/12/1977,Partial High School,Clerical,F,S,0,2,0,0,44787
14340,Miranda,D,Butler,Salem,Oregon,United States,97301,414-555-0179,01/04/1977,High School,Skilled Manual,F,S,1,2,0,0,47430
14341,Sean,,Sanders,Langley,British Columbia,Canada,V3A 4R2,514-555-0114,23/10/1979,Partial High School,Clerical,M,M,0,2,0,0,46325
14342,Beth,L,Ruiz,Ballard,Washington,United States,98107,190-555-0177,26/03/1979,High School,Skilled Manual,F,S,0,2,0,0,50247
14343,Xavier,,Turner,Corvallis,Oregon,United States,97330,155-555-0151,24/07/1979,High School,Skilled Manual,M,M,1,2,0,0,63520
14345,Kristi,,Rodriguez,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0195,09/02/1940,Bachelors ,Management,F,M,0,2,0,2,65861
14346,Evelyn,,Perez,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0114,01/06/1941,Bachelors ,Management,F,S,1,2,0,2,48447
14347,Tara,I,Goel,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0113,17/05/1941,Bachelors ,Management,F,S,1,2,0,2,54557
14348,Alex,T,Scott,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0184,16/11/1942,Graduate Degree,Management,M,M,1,1,0,2,107353
14350,Emily,W,Moore,Portland,Oregon,United States,97205,355-555-0139,08/06/1976,High School,Skilled Manual,F,S,0,2,0,0,52524
14351,Riley,,Gray,Berkeley,California,United States,94704,399-555-0190,02/02/1976,Partial College,Skilled Manual,F,S,1,1,0,0,33829
14352,Melissa,,Butler,Lynnwood,Washington,United States,98036,990-555-0186,18/03/1975,High School,Skilled Manual,F,S,0,2,0,0,46325
14354,Seth,,Green,San Carlos,California,United States,94070,153-555-0188,28/07/1974,Partial College,Skilled Manual,M,S,0,1,0,0,57478
14355,Ian,,King,Lebanon,Oregon,United States,97355,988-555-0130,11/11/1973,Partial College,Skilled Manual,M,M,1,1,0,0,78610
14356,Isabella,A,Baker,San Gabriel,California,United States,91776,343-555-0155,19/07/1967,Bachelors ,Management,F,S,1,2,0,0,95978
14357,Dalton,M,Collins,Santa Cruz,California,United States,95062,342-555-0162,13/07/1967,Bachelors ,Management,M,M,1,2,0,1,123108
14358,Amanda,A,Watson,Kirkland,Washington,United States,98033,132-555-0148,22/12/1967,Bachelors ,Management,F,M,1,2,0,1,100112
14359,Eduardo,R,Henderson,Metchosin,British Columbia,Canada,V9,911-555-0117,02/11/1968,Bachelors ,Management,M,M,1,1,4,4,121217
14360,Samantha,,Patterson,Mill Valley,California,United States,94941,722-555-0149,17/04/1959,Graduate Degree,Skilled Manual,F,S,1,0,0,4,73620
14361,Franklin,D,Raje,Bremerton,Washington,United States,98312,136-555-0165,24/01/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,106036
14362,Roberto,W,Gill,Beaverton,Oregon,United States,97005,874-555-0130,03/05/1972,Partial College,Clerical,M,S,1,2,4,4,65385
14363,Natalie,,Long,Westminster,British Columbia,Canada,V3L 1E7,467-555-0158,04/09/1973,Graduate Degree,Skilled Manual,F,S,1,0,0,0,69541
14364,Mario,H,Rai,Berkeley,California,United States,94704,404-555-0132,09/03/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,72916
14366,Anna,S,Brooks,Marysville,Washington,United States,98270,316-555-0152,22/01/1971,Graduate Degree,Skilled Manual,F,S,1,0,0,1,96848
14367,Courtney,M,Green,Milwaukie,Oregon,United States,97222,811-555-0123,01/03/1971,Graduate Degree,Skilled Manual,F,S,1,0,0,1,90050
14369,Devin,J,Sanchez,Oregon City,Oregon,United States,97045,650-555-0181,20/08/1971,Graduate Degree,Skilled Manual,M,M,1,0,0,1,103577
14370,Meghan,,Dominguez,Burnaby,British Columbia,Canada,V3J 6Z3,753-555-0119,09/09/1972,Graduate Degree,Skilled Manual,F,M,1,0,1,1,58435
14371,Jeremiah,,Lewis,Sooke,British Columbia,Canada,V0,163-555-0125,08/06/1972,Graduate Degree,Skilled Manual,M,M,1,0,1,1,67362
14372,Kaitlyn,L,Washington,Port Orchard,Washington,United States,98366,145-555-0131,11/07/1972,Graduate Degree,Skilled Manual,F,M,1,0,0,1,89374
14373,Ricardo,,Jai,Burlingame,California,United States,94010,586-555-0115,14/06/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,1,99324
14374,David,,Yang,National City,California,United States,91950,480-555-0131,18/09/1972,Graduate Degree,Professional,M,M,1,0,0,1,101017
14375,Alexandra,,Moore,Walla Walla,Washington,United States,99362,115-555-0117,12/05/1970,Bachelors ,Skilled Manual,F,M,1,0,1,1,57199
14376,Faith,A,Torres,Everett,Washington,United States,98201,540-555-0194,19/04/1944,Bachelors ,Management,F,S,1,2,0,4,84533
14377,Paula,D,Ruiz,Bellingham,Washington,United States,98225,638-555-0164,09/06/1944,Bachelors ,Management,F,S,1,2,0,4,83853
14378,Cory,A,Mehta,Burlingame,California,United States,94010,598-555-0147,01/09/1944,Graduate Degree,Management,M,S,1,2,0,4,112455
14379,Richard,C,Foster,Fremont,California,United States,94536,932-555-0117,22/02/1944,Graduate Degree,Management,M,M,1,2,0,4,113954
14380,Kaylee,K,Watson,Lebanon,Oregon,United States,97355,120-555-0165,11/07/1944,Bachelors ,Management,F,M,1,2,0,5,86247
14381,Alexa,,Cooper,Corvallis,Oregon,United States,97330,493-555-0133,22/12/1944,Bachelors ,Management,F,S,1,2,0,5,80953
14383,Marvin,L,Ferrier,Concord,California,United States,94519,474-555-0172,21/05/1945,Bachelors ,Management,M,M,1,2,0,5,108281
14384,Rachel,F,Miller,Sedro Woolley,Washington,United States,98284,903-555-0193,22/05/1945,Bachelors ,Management,F,M,1,2,0,4,69901
14385,Maria,,Hall,Lebanon,Oregon,United States,97355,722-555-0190,20/10/1945,Bachelors ,Management,F,M,1,2,0,4,74610
14386,Marissa,,Wood,Glendale,California,United States,91203,538-555-0190,20/07/1946,Bachelors ,Management,F,S,1,3,0,5,96377
14387,Brittany,,Hughes,Langley,British Columbia,Canada,V3A 4R2,517-555-0198,02/12/1946,Bachelors ,Management,F,M,1,3,0,5,93457
14389,Ryan,,Harris,Downey,California,United States,90241,871-555-0199,02/08/1947,Bachelors ,Management,M,M,1,0,1,2,103601
14390,Logan,,Kumar,Santa Monica,California,United States,90401,673-555-0165,22/11/1947,Bachelors ,Management,M,M,0,0,1,2,106160
14391,Jason,,Long,Sedro Woolley,Washington,United States,98284,931-555-0160,08/03/1947,Bachelors ,Management,M,M,1,1,1,4,103463
14392,Justin,T,Jackson,Yakima,Washington,United States,98901,819-555-0172,24/08/1947,Bachelors ,Management,M,M,1,1,1,4,105854
14393,José,J,Perez,Corvallis,Oregon,United States,97330,346-555-0180,05/10/1947,Bachelors ,Management,M,S,1,1,1,4,103356
14394,Jacob,,Rodriguez,Bellingham,Washington,United States,98225,815-555-0188,07/10/1947,Bachelors ,Management,M,M,1,1,1,4,95517
14395,Devin,J,Reed,Grossmont,California,United States,91941,871-555-0116,23/03/1947,Bachelors ,Management,M,S,1,1,1,4,102425
14396,Zoe,S,Sanchez,Olympia,Washington,United States,98501,137-555-0150,17/04/1948,Partial College,Professional,F,S,1,1,1,2,76281
14398,James,,Anderson,Spokane,Washington,United States,99202,149-555-0142,10/09/1948,Partial College,Professional,M,M,1,1,1,2,114545
14399,Jeremy,L,Peterson,San Diego,California,United States,92102,270-555-0144,06/05/1948,Bachelors ,Management,M,S,1,0,1,2,105336
14400,Brandon,E,Brown,San Francisco,California,United States,94109,187-555-0120,22/10/1948,Bachelors ,Management,M,S,1,2,1,4,98890
14401,Jose,P,Kumar,Salem,Oregon,United States,97301,121-555-0117,09/03/1949,Partial College,Professional,M,M,0,2,1,2,97106
14402,Hailey,J,Parker,Tacoma,Washington,United States,98403,213-555-0169,21/05/1949,Partial College,Professional,F,S,1,2,1,2,73131
14404,Rachel,T,Davis,Ballard,Washington,United States,98107,173-555-0185,27/09/1950,Partial College,Professional,F,S,1,2,1,2,77732
14405,Dylan,S,Walker,Bellingham,Washington,United States,98225,771-555-0123,01/06/1950,Partial College,Professional,M,M,1,2,1,2,103223
14406,Carrie,M,Schmidt,Berkeley,California,United States,94704,244-555-0136,15/08/1950,Partial College,Professional,F,M,1,1,1,2,85379
14407,Thomas,,Bryant,Coronado,California,United States,92118,603-555-0167,04/06/1950,Partial College,Professional,M,M,1,1,1,2,97418
14408,Jasmine,C,Cook,National City,California,United States,91950,702-555-0161,14/08/1950,Partial College,Professional,F,S,1,1,2,4,79555
14409,Eric,,Wang,National City,California,United States,91950,508-555-0172,26/04/1950,Partial College,Professional,M,M,1,1,2,4,101620
14410,Arianna,,Brooks,Newport Beach,California,United States,92625,718-555-0172,26/06/1950,Partial College,Professional,F,M,1,1,2,4,94495
14411,Ashley,S,Johnson,Lake Oswego,Oregon,United States,97034,189-555-0116,04/02/1951,High School,Professional,F,S,1,2,1,2,74861
14412,Nicole,J,Blue,Lebanon,Oregon,United States,97355,835-555-0114,03/04/1951,High School,Professional,F,S,1,2,1,2,59489
14413,Rachel,K,Patterson,Chula Vista,California,United States,91910,220-555-0196,15/02/1951,Partial College,Professional,F,M,1,2,1,2,62722
14414,Rachel,,Wilson,Coronado,California,United States,92118,230-555-0193,14/09/1951,Partial College,Professional,F,M,0,2,1,2,97773
14415,William,C,Davis,Long Beach,California,United States,90802,470-555-0162,16/11/1951,Partial College,Professional,M,M,1,2,1,2,91983
14417,Ernest,H,Lu,Bellingham,Washington,United States,98225,153-555-0154,05/02/1952,High School,Professional,M,S,1,2,1,3,90459
14419,Abigail,J,Ward,Oregon City,Oregon,United States,97045,546-555-0116,13/05/1952,Partial College,Professional,F,M,1,2,2,4,77779
14420,Chloe,,Wright,Lynnwood,Washington,United States,98036,622-555-0121,19/08/1952,Partial College,Professional,F,S,1,2,2,4,78310
14421,Hannah,W,Barnes,Woodburn,Oregon,United States,97071,883-555-0157,28/07/1952,Partial College,Professional,F,M,1,2,2,5,80701
14422,Cara,,Lu,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0154,06/11/1958,Bachelors ,Management,F,S,0,4,3,3,141437
14423,Jill,P,Ruiz,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0168,20/06/1958,Bachelors ,Management,F,M,1,4,3,3,146797
14424,Stefanie,,Raman,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0111,08/07/1957,Partial College,Professional,F,S,1,3,4,4,146669
14425,Victor,,Carlson,Duesseldorf,Hessen,Germany,40434,1 (11) 500 555-0132,18/08/1957,High School,Professional,M,M,1,4,4,4,172644
14426,Madison,J,Hughes,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0160,23/08/1957,Partial College,Professional,F,M,1,2,4,4,135346
14427,Emmanuel,,Patel,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0134,08/05/1956,Partial College,Professional,M,M,1,3,4,4,158471
14428,Cassie,,Andersen,Poing,Saarland,Germany,66041,1 (11) 500 555-0145,12/10/1955,Partial College,Professional,F,S,0,3,4,4,132384
14429,Lacey,,He,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0148,25/07/1955,Partial College,Professional,F,S,0,3,4,4,132778
14430,Sydney,,Jones,Seattle,Washington,United States,98104,174-555-0143,06/07/1957,Partial College,Professional,F,M,1,0,1,2,109435
14431,Kayla,A,Moore,Beverly Hills,California,United States,90210,942-555-0171,21/11/1956,Partial College,Professional,F,M,0,2,0,3,71887
14432,Antonio,L,Russell,Port Orchard,Washington,United States,98366,813-555-0153,24/08/1933,Graduate Degree,Management,M,S,1,1,0,4,149228
14433,Jennifer,H,Peterson,Concord,California,United States,94519,917-555-0177,05/06/1933,Graduate Degree,Management,F,M,1,2,2,2,135436
14434,Sophia,C,Hill,Daly City,California,United States,94015,128-555-0119,28/03/1933,Graduate Degree,Management,F,S,1,2,2,2,155680
14436,John,A,Martin,Vancouver,British Columbia,Canada,V7L 4J4,718-555-0190,04/09/1965,Partial College,Professional,M,M,1,3,4,4,122778
14437,Mitchell,B,Anand,Beaverton,Oregon,United States,97005,174-555-0194,02/08/1965,Partial College,Professional,M,M,1,3,5,5,125825
14438,Gabrielle,,Gonzales,Issaquah,Washington,United States,98027,743-555-0153,16/04/1965,Bachelors ,Management,F,S,1,4,1,3,111847
14440,Jon,K,Tang,Bellflower,California,United States,90706,195-555-0180,13/11/1965,Partial College,Professional,M,M,1,4,1,4,118614
14441,William,N,Lewis,Bellflower,California,United States,90706,171-555-0126,07/11/1965,Bachelors ,Management,M,M,1,3,2,2,170654
14443,Benjamin,,Wilson,Mill Valley,California,United States,94941,321-555-0158,04/11/1965,Graduate Degree,Management,M,M,1,4,1,1,176603
14444,Patrick,L,Sanders,Mill Valley,California,United States,94941,467-555-0111,11/03/1965,Graduate Degree,Management,M,M,1,4,1,1,173136
14445,Benjamin,R,Henderson,Palo Alto,California,United States,94303,226-555-0146,23/10/1965,Graduate Degree,Management,M,M,1,4,1,1,185095
14446,Jeremiah,A,Johnson,Royal Oak,British Columbia,Canada,V8X,958-555-0174,09/08/1964,Bachelors ,Management,M,M,1,0,3,4,130512
14447,Madison,,Alexander,Bellingham,Washington,United States,98225,307-555-0199,05/01/1964,Partial College,Professional,F,S,1,2,3,4,92329
14448,Lauren,,Butler,Corvallis,Oregon,United States,97330,463-555-0152,25/12/1964,Partial College,Professional,F,M,1,3,5,5,116779
14449,Logan,S,Jenkins,Marysville,Washington,United States,98270,733-555-0189,10/05/1964,Partial College,Professional,M,S,0,1,0,0,134968
14451,Tyler,,Moore,Lakewood,California,United States,90712,604-555-0191,01/06/1964,Graduate Degree,Management,M,S,0,3,2,2,180991
14453,Jesse,,Scott,Bremerton,Washington,United States,98312,557-555-0165,12/08/1956,Partial College,Professional,M,S,1,0,1,2,122849
14454,Kayla,,Anderson,La Jolla,California,United States,92806,367-555-0178,18/11/1934,Graduate Degree,Management,F,M,1,1,2,2,113902
14455,Alexandra,,Mitchell,Metchosin,British Columbia,Canada,V9,196-555-0198,17/03/1963,Partial College,Professional,F,M,1,2,3,4,91419
14456,Benjamin,,Walker,Sedro Woolley,Washington,United States,98284,187-555-0148,11/03/1963,Partial College,Professional,M,S,0,2,0,0,122699
14457,Thomas,S,White,La Jolla,California,United States,92806,332-555-0114,07/02/1963,Partial College,Professional,M,M,1,3,3,4,163266
14458,Jordan,K,Yang,Royal Oak,British Columbia,Canada,V8X,189-555-0188,04/06/1962,Partial College,Professional,M,M,1,2,4,5,125290
14459,Cody,C,Gray,Vancouver,British Columbia,Canada,V7L 4J4,430-555-0114,09/06/1962,Partial College,Professional,M,S,1,3,4,5,113040
