CustomerID,FirstName,MiddleName,LastName,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
27789,Nicolas,,Goldberg,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0149,03/08/1963,High School,Manual,M,M,1,1,3,3,17186
27790,Molly,L,Srini,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0139,09/06/1963,High School,Manual,F,S,0,1,3,3,11635
27791,Shawna,C,Deng,München,Hessen,Germany,80074,1 (11) 500 555-0111,10/09/1963,High School,Manual,F,S,0,1,3,3,13751
27792,Jacquelyn,A,Alonso,Kassel,Hessen,Germany,34117,1 (11) 500 555-0118,21/08/1963,High School,Manual,F,S,1,1,3,3,21501
27793,Mitchell,,Shan,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0187,07/09/1933,High School,Manual,M,S,0,2,0,4,20550
27794,Dawn,W,Kumar,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0170,11/04/1933,Graduate Degree,Skilled Manual,F,M,1,0,0,1,61621
27795,Holly,S,Vance,Paris,Seine (Paris),France,75002,1 (11) 500 555-0138,02/09/1966,Bachelors ,Professional,F,S,0,0,0,0,57885
27796,Jarrod,E,Patel,Paris,Seine (Paris),France,75012,1 (11) 500 555-0171,07/06/1966,Bachelors ,Professional,M,S,0,0,0,0,70098
27798,Brandon,,Bryant,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0193,11/05/1966,Bachelors ,Professional,M,M,1,0,0,0,68975
27799,Bryce,,Watson,Watford,England,United Kingdom,WA3,1 (11) 500 555-0117,27/09/1966,Graduate Degree,Skilled Manual,M,S,1,0,0,0,122662
27800,Regina,,Suri,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0187,17/10/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,120263
27801,Kaitlyn,V,Cooper,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0139,03/11/1963,Partial College,Clerical,F,M,1,0,2,2,50250
27802,Robyn,C,Romero,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0149,04/10/1963,Partial College,Clerical,F,S,1,0,2,2,61018
27803,Theresa,E,Suarez,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0113,19/02/1963,Partial College,Clerical,F,S,0,0,2,2,43947
27804,Shaun,N,Xu,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0185,11/04/1962,Partial College,Clerical,M,S,0,1,0,1,48478
27805,Barbara,A,Ye,Croix,Nord,France,59170,1 (11) 500 555-0198,14/09/1962,Partial College,Clerical,F,S,0,1,0,1,44895
27806,Krista,,Sanz,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0166,21/02/1962,Partial College,Clerical,F,S,0,1,0,1,39716
27807,Shaun,G,Kumar,Boulogne-Billancourt,Hauts de Seine,France,92100,1 (11) 500 555-0177,05/12/1934,Partial College,Clerical,M,S,1,1,0,2,46655
27809,Arianna,,Sanchez,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0188,01/11/1965,Bachelors ,Skilled Manual,F,M,1,0,0,1,53319
27810,Meghan,P,Munoz,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0120,24/05/1964,Bachelors ,Skilled Manual,F,M,1,0,0,1,51678
27812,Alison,,Lal,Paris,Seine (Paris),France,75016,1 (11) 500 555-0177,01/05/1977,High School,Manual,F,S,0,1,0,0,22348
27813,Roy,,Vance,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0179,02/02/1977,High School,Manual,M,S,0,1,0,0,16894
27815,Jamie,,Chow,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0112,26/12/1979,Partial College,Clerical,F,M,1,2,3,3,39331
27816,Erick,J,Kapoor,Croix,Nord,France,59170,1 (11) 500 555-0193,23/12/1978,High School,Manual,M,S,0,1,0,0,18998
27817,Sandra,N,Hu,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0113,27/04/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,62283
27819,Michele,J,Martin,Watford,England,United Kingdom,WA3,1 (11) 500 555-0121,06/03/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,56857
27821,Leonard,,Deng,York,England,United Kingdom,YO15,1 (11) 500 555-0180,16/09/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,60525
27822,Jerry,L,Lal,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0156,18/03/1962,Partial College,Clerical,M,S,0,1,0,1,54985
27823,Joan,M,Gao,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0114,17/12/1962,Bachelors ,Skilled Manual,F,M,1,1,0,1,54496
27824,Michele,P,Moreno,Orleans,Loiret,France,45000,1 (11) 500 555-0189,03/05/1978,Partial College,Clerical,F,S,1,2,3,3,43985
27825,Christy,A,Zimmerman,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0185,03/11/1978,Partial College,Clerical,F,S,1,2,3,3,32387
27828,Ernest,,Gao,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0177,26/06/1978,Partial College,Clerical,M,M,1,2,4,4,55091
27829,Jorge,M,Wang,Paris,Seine (Paris),France,75010,1 (11) 500 555-0156,27/09/1977,Partial College,Clerical,M,S,0,1,0,0,60697
27830,Caleb,M,Hall,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0137,13/12/1976,High School,Manual,M,S,0,1,0,0,13922
27831,Clinton,C,Vazquez,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0196,09/11/1976,Partial High School,Manual,M,S,0,1,0,0,22450
27832,Margaret,R,Powell,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0113,08/04/1976,Partial College,Clerical,F,S,0,1,0,0,38584
27833,Dawn,G,Lu,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0141,05/02/1974,Partial High School,Manual,F,S,1,2,0,0,22151
27834,Diana,J,Suarez,Orleans,Loiret,France,45000,1 (11) 500 555-0183,04/06/1974,Partial High School,Manual,F,S,0,2,0,0,10599
27835,Darren,A,Ruiz,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0199,24/08/1974,Partial High School,Manual,M,M,1,2,0,0,19688
27836,Pedro,,Navarro,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0193,19/12/1974,Partial High School,Manual,M,M,1,2,0,0,28325
27837,Kelsey,J,Jai,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0129,04/10/1974,Partial High School,Manual,F,S,1,2,0,0,13316
27838,Janelle,,Sai,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0111,19/09/1974,Partial High School,Manual,F,M,0,2,0,0,24644
27839,Susan,,Li,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0131,26/04/1975,Bachelors ,Skilled Manual,F,M,1,0,1,1,35364
27840,John,A,Johnson,Chatou,Yveline,France,78400,1 (11) 500 555-0123,16/03/1973,Partial High School,Manual,M,S,1,2,0,0,21332
27841,Gerald,M,Vance,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0148,09/02/1962,Graduate Degree,Clerical,M,M,1,0,0,1,39869
27842,Evelyn,,Arun,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0153,05/05/1961,Bachelors ,Manual,F,M,1,0,0,1,39761
27843,Gerald,,Navarro,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0177,15/08/1935,Graduate Degree,Clerical,M,S,0,0,0,1,26597
27844,Arturo,,Li,Paris,Seine (Paris),France,75005,1 (11) 500 555-0182,26/10/1936,Graduate Degree,Clerical,M,M,1,0,0,1,47979
27845,Angel,,Wright,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0117,04/03/1962,Graduate Degree,Clerical,M,S,0,0,0,5,72928
27846,Albert,,Rubio,Paris,Seine (Paris),France,75013,1 (11) 500 555-0194,14/09/1962,Graduate Degree,Clerical,M,M,1,0,0,4,79429
27847,Kristina,,Rana,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0117,26/10/1957,Partial College,Manual,F,M,0,0,0,1,14934
27848,Fernando,,Perez,York,England,United Kingdom,YO15,1 (11) 500 555-0184,25/08/1956,Partial College,Manual,M,M,1,0,0,2,16593
27849,Dalton,,Adams,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0111,05/05/1955,Bachelors ,Clerical,M,M,1,0,0,1,35311
27850,Jason,D,Green,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0140,11/01/1955,Bachelors ,Clerical,M,S,0,0,0,1,40125
27851,Diana,,Martin,Paris,Seine (Paris),France,75008,1 (11) 500 555-0154,04/01/1938,Bachelors ,Clerical,F,M,0,0,0,1,37225
27852,Jamie,L,Ramos,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0117,22/04/1939,Bachelors ,Clerical,M,M,1,0,0,1,40927
27855,Lisa,L,Ye,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0112,22/12/1941,Partial College,Manual,F,S,0,0,0,1,22565
27856,Bonnie,W,Tang,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0187,14/01/1941,Bachelors ,Clerical,F,M,1,0,0,1,38923
27857,Brandi,M,Munoz,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0153,23/02/1942,Partial College,Manual,F,S,0,1,0,2,22131
27858,Anders,B,Skjønaa,Bonn,Hamburg,Germany,53131,685-555-0100,02/11/1942,Partial College,Manual,F,S,0,1,0,3,33211
27859,Danny,,Carlson,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0168,25/12/1942,Partial College,Manual,M,M,1,0,0,1,14047
27860,Hector,,Martin,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0115,21/06/1980,Partial College,Manual,M,M,1,1,0,0,15599
27861,Karen,C,He,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0112,21/01/1980,Partial College,Manual,F,S,1,1,0,0,24129
27862,Joanna,M,Alonso,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0194,10/08/1979,Partial College,Manual,F,M,1,1,0,0,19608
27863,Carolyn,M,Ruiz,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0167,25/07/1980,Bachelors ,Clerical,F,M,0,0,0,0,31564
27864,Shaun,,Luo,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0145,23/05/1980,Bachelors ,Clerical,M,S,1,0,0,0,37642
27865,Destiny,,Butler,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0155,28/07/1977,High School,Manual,F,M,1,2,0,0,19458
27866,Sergio,,Raman,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0187,19/10/1977,High School,Manual,M,S,0,2,0,0,16376
27867,Alberto,R,Blanco,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0126,05/05/1976,High School,Manual,M,M,1,2,0,0,21907
27868,Jessie,J,Rubio,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0113,13/09/1976,High School,Manual,F,S,0,0,1,1,19322
27869,Shawna,K,Shan,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0170,09/06/1976,High School,Manual,F,S,1,0,1,1,21514
27871,Faith,,Cook,Townsville,Queensland,Australia,4810,1 (11) 500 555-0159,14/03/1979,High School,Manual,F,M,0,0,1,1,10326
27872,Ivan,,Martinez,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0192,02/02/1979,Bachelors ,Clerical,M,S,1,0,0,0,38702
27873,Dawn,,Xu,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0149,03/04/1978,Bachelors ,Clerical,F,M,1,0,0,0,31288
27874,Randy,J,Zhao,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0116,18/06/1978,Bachelors ,Clerical,M,S,1,0,0,0,44838
27875,Pamela,G,Patel,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0128,20/09/1977,High School,Manual,F,S,1,0,1,1,24727
27876,Willie,J,Deng,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0143,13/05/1977,High School,Manual,M,M,0,0,1,1,22549
27877,Rebekah,,Dominguez,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0173,16/02/1977,Bachelors ,Clerical,F,S,0,0,0,0,37583
27878,Dennis,J,He,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0171,12/12/1977,Partial College,Manual,M,S,0,0,0,0,27123
27879,Kelvin,E,Chander,Melton,Victoria,Australia,3337,1 (11) 500 555-0188,04/05/1977,Partial College,Manual,M,M,0,0,0,0,24185
27880,Curtis,G,Hu,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0161,12/08/1943,Graduate Degree,Clerical,M,S,0,0,0,1,72295
27881,Raul,,Nath,Paris,Seine (Paris),France,75003,1 (11) 500 555-0134,07/04/1961,Partial College,Manual,M,S,0,0,1,1,10452
27883,Marc,,Hernandez,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0147,06/05/1961,Graduate Degree,Clerical,M,S,1,0,0,4,95418
27884,Jill,,Alonso,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0124,06/08/1961,Graduate Degree,Clerical,F,M,1,0,0,4,53300
27885,Marvin,J,Torres,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0111,21/08/1961,Graduate Degree,Clerical,M,M,0,0,0,3,76700
27886,Denise,P,Gonzalez,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0116,24/09/1960,High School,Manual,F,S,1,1,1,1,12796
27887,Eugene,C,Zhang,Paris,Seine (Paris),France,75019,1 (11) 500 555-0168,07/09/1960,High School,Manual,M,S,0,1,1,1,14843
27888,Tina,,Rodriguez,Paris,Seine (Paris),France,75002,1 (11) 500 555-0180,14/06/1960,High School,Manual,F,S,0,1,1,1,15674
27889,Jodi,K,Xie,Paris,Seine (Paris),France,75017,1 (11) 500 555-0126,22/05/1960,High School,Manual,F,S,0,1,1,1,17741
27890,Kyle,,Evans,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0185,10/08/1960,Partial College,Manual,M,S,0,0,1,1,29801
27891,Carlos,,Howard,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0193,22/10/1960,Partial College,Manual,M,M,0,0,1,1,22757
27892,Isabella,,Foster,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0188,11/10/1960,Graduate Degree,Clerical,F,M,0,0,0,3,55408
27893,Clinton,D,Jiménez,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0151,21/11/1959,High School,Manual,M,S,0,1,1,1,13801
27894,Gerald,L,Sai,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0182,06/08/1959,Partial College,Manual,M,S,1,1,0,2,31849
27895,Colin,,Pal,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0131,07/03/1958,Partial College,Manual,M,S,0,1,0,2,27445
27896,Orlando,H,Torres,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0181,27/09/1960,Bachelors ,Clerical,M,M,1,0,0,3,68296
27897,Robin,E,Munoz,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0179,08/09/1960,Bachelors ,Clerical,F,M,1,0,0,3,62101
27898,Trinity,,Bell,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0169,08/06/1960,Bachelors ,Clerical,F,M,1,0,0,3,57721
27899,Mandy,,Xu,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0197,03/10/1959,Bachelors ,Clerical,F,S,1,0,0,0,68388
27900,Toni,,Prasad,Poing,Saarland,Germany,66041,1 (11) 500 555-0160,20/06/1959,Bachelors ,Clerical,F,S,1,0,0,0,42280
27901,Mariah,J,Cooper,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0138,19/08/1959,Graduate Degree,Clerical,F,M,1,0,0,3,58290
27902,Carolyn,,Alonso,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0134,05/07/1959,Graduate Degree,Clerical,F,S,0,0,0,3,63497
27903,Janelle,,Suri,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0152,19/08/1970,High School,Manual,F,M,0,1,1,1,24351
27904,Andre,,Rana,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0121,09/09/1970,High School,Manual,M,M,0,1,1,1,12815
27905,Mario,M,Black,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0162,12/09/1970,High School,Manual,M,S,0,0,2,2,18182
27906,Gilbert,E,Chen,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0170,17/04/1970,High School,Manual,M,M,1,0,2,2,25924
27907,Michael,,Taylor,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0113,17/04/1970,Partial College,Manual,M,S,0,1,0,0,19064
27908,Adriana,,Sanchez,Berlin,Saarland,Germany,14197,1 (11) 500 555-0127,05/11/1970,Partial College,Manual,F,S,0,1,0,0,32870
27909,Mayra,,Randall,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0119,13/11/1970,Partial College,Manual,F,S,0,1,0,0,23711
27910,Arturo,F,Zhou,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0129,12/02/1943,Bachelors ,Management,M,M,1,2,0,2,74017
27911,Robert,L,Moore,Lynnwood,Washington,United States,98036,237-555-0192,07/02/1976,High School,Skilled Manual,M,S,0,2,0,0,46147
27912,Caitlin,,Ramirez,Redmond,Washington,United States,98052,280-555-0149,10/03/1976,High School,Skilled Manual,F,M,1,2,0,0,35060
27914,Jasmine,,Foster,Coronado,California,United States,92118,131-555-0177,10/08/1974,Partial College,Skilled Manual,F,S,0,1,0,0,59104
27917,Andrea,L,Sanders,Long Beach,California,United States,90802,203-555-0110,02/11/1973,Partial College,Skilled Manual,F,S,1,1,0,0,61958
27918,Samantha,R,Ross,Burlingame,California,United States,94010,956-555-0151,19/08/1972,Partial College,Skilled Manual,F,M,1,2,0,0,83606
27919,Ryan,,Lal,Issaquah,Washington,United States,98027,505-555-0116,20/10/1972,Partial College,Skilled Manual,M,S,1,2,0,0,94938
27920,Mary,W,Howard,Woodland Hills,California,United States,91364,120-555-0183,19/12/1972,Partial College,Skilled Manual,F,S,1,2,0,0,71352
27921,Sydney,,Long,Cliffside,British Columbia,Canada,V8Y 1L1,287-555-0110,10/04/1953,Partial College,Professional,F,M,1,1,3,4,79449
27922,Isabella,E,King,Bremerton,Washington,United States,98312,557-555-0146,14/06/1953,Partial College,Professional,F,M,1,1,3,4,82429
27923,Douglas,M,Arun,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0112,19/09/1958,Bachelors ,Management,M,S,0,4,3,3,161667
27924,Jeffery,,He,Kiel,Saarland,Germany,24044,1 (11) 500 555-0135,25/05/1957,Partial College,Professional,M,S,0,2,4,4,140673
27925,Adam,,Butler,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0118,10/02/1957,High School,Professional,M,S,0,4,3,3,167903
27926,Eduardo,B,Mitchell,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0178,07/01/1956,High School,Professional,M,S,1,4,3,3,115323
27927,Omar,,Zhao,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0147,04/04/1956,Partial High School,Professional,M,M,0,4,4,4,165322
27928,Dianne,K.,Slattengren,Maidenhead,England,United Kingdom,SL67RJ,204-555-0100,08/06/1956,High School,Professional,F,S,0,2,4,4,131919
27930,Clarence,A,Sharma,Berlin,Hessen,Germany,14129,1 (11) 500 555-0158,24/10/1955,Partial College,Professional,M,S,1,4,4,4,167374
27931,Tabitha,R,Patel,Berlin,Hamburg,Germany,10210,1 (11) 500 555-0171,18/07/1955,Partial College,Professional,F,M,1,4,4,4,126945
27932,Leslie,M,Diaz,Essen,Hamburg,Germany,45001,1 (11) 500 555-0111,15/07/1955,Partial College,Professional,F,S,0,4,4,4,138606
27933,Amber,,Evans,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0131,19/02/1954,Partial College,Professional,F,S,0,2,1,3,97966
27936,Bruce,D,Martin,Croix,Nord,France,59170,1 (11) 500 555-0135,07/07/1945,Partial High School,Skilled Manual,M,M,0,4,1,3,64327
27937,Kristine,F,Alvarez,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0146,22/05/1945,Partial College,Professional,F,S,0,2,0,5,100769
27938,Ricky,,Serrano,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0117,26/03/1945,Bachelors ,Management,M,S,0,4,4,4,171278
27939,Lawrence,,Navarro,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0174,20/12/1945,Partial College,Professional,M,M,0,4,4,4,160311
27940,Ross,C,Suarez,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0183,28/10/1946,Partial College,Professional,M,S,0,4,4,4,175599
27941,Margaret,F,Chen,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0172,09/06/1953,Partial College,Professional,F,M,1,2,2,4,101882
27943,Sabrina,,Alvarez,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0123,19/10/1954,Partial High School,Professional,F,S,0,2,5,5,121362
27944,Dalton,,Bell,Kassel,Hessen,Germany,34117,1 (11) 500 555-0173,10/12/1954,Partial High School,Professional,M,S,0,2,5,5,148205
27946,Katie,,Holt,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0195,03/05/1954,High School,Professional,F,M,0,4,4,4,127891
27947,Alison,,Andersen,München,Hessen,Germany,80074,1 (11) 500 555-0119,10/10/1953,Partial College,Professional,F,S,0,2,5,5,136054
27948,Cathy,J.,Sloan,München,Hamburg,Germany,80074,756-555-0100,26/07/1953,Bachelors ,Management,M,M,1,2,5,5,149386
27949,Jason,A,Russell,York,England,United Kingdom,YO15,1 (11) 500 555-0118,26/02/1953,Bachelors ,Management,M,S,0,3,5,5,161668
27950,Shannon,,Sanz,Metz,Moselle,France,57000,1 (11) 500 555-0122,28/04/1952,Partial College,Professional,M,M,1,2,1,4,120615
27951,Roy,,Torres,Paris,Seine (Paris),France,75019,1 (11) 500 555-0142,12/07/1952,Partial College,Professional,M,S,0,2,1,4,145426
27952,Roy,,Perez,Essen,Hamburg,Germany,45001,1 (11) 500 555-0124,21/06/1952,High School,Professional,M,M,0,2,1,4,111337
27953,Marie,,Garcia,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0159,14/05/1952,Partial College,Professional,F,M,1,2,5,5,140370
27954,Brenda,Q,Saunders,Paris,Seine (Paris),France,75002,1 (11) 500 555-0121,02/08/1951,High School,Professional,F,S,0,3,1,4,105189
27955,Ramon,M,Wu,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0181,28/05/1951,High School,Professional,M,M,0,3,5,5,153373
27956,Terrence,,Jai,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0151,14/04/1951,High School,Professional,M,M,1,3,5,5,147264
27957,Tabitha,,Suri,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0141,20/02/1951,High School,Professional,F,S,0,3,5,5,141706
27958,Marcus,G,Clark,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0147,23/08/1951,Bachelors ,Management,M,S,0,3,5,5,169255
27960,Randall,,Alonso,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0116,22/11/1950,Partial College,Management,M,M,1,2,5,5,163800
27961,Alejandro,K,Zheng,Boulogne-sur-Mer,Pas de Calais,France,62200,1 (11) 500 555-0134,24/05/1949,Partial High School,Skilled Manual,M,M,1,3,1,5,84579
27962,Rebekah,M,Martin,Lille,Nord,France,59000,1 (11) 500 555-0123,05/11/1949,High School,Management,F,S,1,3,1,5,87344
27964,Alicia,,Shan,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0175,14/05/1949,High School,Management,F,S,0,4,5,5,134285
27965,Meredith,,Gomez,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0111,13/05/1949,High School,Management,F,S,0,4,5,5,130943
27966,Jenny,,Chen,Les Ulis,Essonne,France,91940,1 (11) 500 555-0178,13/02/1948,High School,Management,F,S,1,4,1,5,96181
27967,Stefanie,,Patel,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0113,25/12/1947,Partial High School,Professional,F,S,0,4,5,5,118637
27968,Roger,,Xu,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0130,06/06/1976,Bachelors ,Professional,M,M,1,3,0,0,91369
27969,Bryant,L,Patel,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0117,28/09/1976,Bachelors ,Professional,M,M,1,2,0,0,124770
27970,Willie,M,Andersen,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0150,09/09/1975,Bachelors ,Professional,M,M,1,2,0,0,139321
27971,Jodi,M,Jai,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0121,01/03/1974,Bachelors ,Professional,F,S,0,3,0,0,119005
27972,Leonard,J.,Smith,Port Macquarie,New South Wales,Australia,2444,128-555-0100,02/08/1973,Bachelors ,Professional,M,M,1,3,0,0,138264
27973,Randall,,Serrano,Seaford,Victoria,Australia,3198,1 (11) 500 555-0182,26/11/1973,High School,Management,M,M,1,2,5,5,127154
27975,Jay,,Gill,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0135,11/05/1972,Bachelors ,Professional,M,S,1,3,0,0,124630
27978,Barbara,,Luo,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0129,13/04/1971,Bachelors ,Professional,F,S,1,4,0,0,117221
27979,Ramon,,Zeng,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0111,23/09/1971,Bachelors ,Professional,M,M,1,4,0,0,125994
27980,Crystal,,Hu,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0126,05/05/1971,Bachelors ,Professional,F,M,0,4,0,0,97426
27981,Aimee,R,Hu,Melton,Victoria,Australia,3337,1 (11) 500 555-0141,03/02/1971,Bachelors ,Professional,F,S,0,4,0,0,118355
27982,Cesar,L,Perez,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0118,11/09/1972,Partial High School,Professional,M,S,0,4,5,5,160486
27983,Ruben,G,Saunders,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0151,21/10/1971,High School,Management,M,S,0,3,5,5,118421
27984,Rebekah,L,Ramos,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0165,02/03/1971,High School,Management,F,S,1,4,5,5,106471
27986,Henry,,Vance,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0193,07/04/1970,High School,Management,M,S,0,4,5,5,162530
27987,Wyatt,,Jenkins,Geelong,Victoria,Australia,3220,1 (11) 500 555-0132,19/06/1970,High School,Management,M,S,0,4,5,5,158280
27988,Dylan,D,Ross,Fremont,California,United States,94536,182-555-0178,07/09/1949,High School,Professional,M,M,1,2,0,4,48686
27989,Joseph,P,Thomas,Newport Beach,California,United States,92625,128-555-0119,08/03/1948,High School,Professional,M,M,1,2,0,4,54892
27991,Natalie,J,Rivera,Oregon City,Oregon,United States,97045,806-555-0112,17/10/1948,High School,Professional,F,M,0,2,0,4,45306
27992,Dylan,P,Taylor,Salem,Oregon,United States,97301,303-555-0180,10/09/1948,High School,Professional,M,S,1,2,0,4,44111
27993,Hunter,,Miller,Santa Cruz,California,United States,95062,369-555-0184,14/02/1947,High School,Professional,M,S,0,2,0,4,60497
27994,Jodi,L,Rai,Beaverton,Oregon,United States,97005,622-555-0178,04/07/1937,High School,Professional,F,M,1,2,0,4,70112
27995,Carlos,E,Stewart,Berkeley,California,United States,94704,494-555-0132,08/04/1937,High School,Professional,M,S,0,2,0,4,56837
